id	re	Plasmid_library
gRNA_4052	RE87	1354.486813186813
gRNA_3743	RE81	1108.2164835164833
gRNA_4935	RE105	1086.1923076923074
gRNA_1776	RE46	1547.6989010989007
gRNA_3636	RE79	830.9120879120877
gRNA_1327	RE35	1370.5043956043953
gRNA_705	RE22	885.9725274725273
gRNA_6013	RE121	724.7956043956042
gRNA_6229	RE125	1008.1065934065932
gRNA_3172	RE68	941.0329670329668
gRNA_6616	RE128	690.7582417582416
gRNA_6644	RE129	1002.0999999999998
gRNA_3717	RE81	1117.2263736263733
gRNA_2979	RE65	989.0857142857141
gRNA_3226	RE70	974.0692307692306
gRNA_591	RE20	594.6527472527471
gRNA_4859	RE105	635.697802197802
gRNA_4181	RE88	1163.276923076923
gRNA_2492	RE57	807.886813186813
gRNA_3491	RE76	1118.2274725274722
gRNA_4090	RE87	467.51318681318673
gRNA_2980	RE65	360.3956043956043
gRNA_1893	RE48	445.48901098901086
gRNA_6686	RE130	980.075824175824
gRNA_3337	RE72	372.4087912087911
gRNA_6944	RE137	1267.3912087912086
gRNA_1758	RE45	1327.4571428571426
gRNA_5727	RE116	649.7131868131867
gRNA_5684	RE114	1442.5835164835162
gRNA_2879	RE63	1121.230769230769
gRNA_3698	RE80	780.8571428571427
gRNA_1950	RE49	1089.195604395604
gRNA_2422	RE57	867.952747252747
gRNA_5813	RE119	1368.5021978021975
gRNA_2960	RE65	872.9582417582416
gRNA_3737	RE81	1091.197802197802
gRNA_5514	RE112	933.0241758241756
gRNA_7045	RE138	876.9626373626371
gRNA_479	RE17	835.9175824175823
gRNA_1872	RE48	328.3604395604395
gRNA_5161	RE110	1104.2120879120876
gRNA_5536	RE112	786.8637362637361
gRNA_6680	RE129	352.38681318681313
gRNA_5661	RE114	410.4505494505494
gRNA_5765	RE117	983.0791208791206
gRNA_6428	RE127	978.0736263736261
gRNA_4435	RE93	663.7285714285713
gRNA_7001	RE138	481.5285714285713
gRNA_6310	RE126	426.46813186813176
gRNA_2070	RE51	1192.308791208791
gRNA_3658	RE79	800.8791208791207
gRNA_582	RE20	957.0505494505493
gRNA_5770	RE117	1030.130769230769
gRNA_160	RE8	725.7967032967032
gRNA_1376	RE36	773.8494505494504
gRNA_6449	RE127	1419.5582417582414
gRNA_3831	RE84	616.6769230769229
gRNA_6696	RE130	903.9923076923075
gRNA_5644	RE114	1011.1098901098899
gRNA_2964	RE65	593.6516483516482
gRNA_5691	RE114	1753.9252747252742
gRNA_3539	RE77	727.798901098901
gRNA_1512	RE39	704.7736263736263
gRNA_2836	RE62	1176.2912087912084
gRNA_2025	RE50	1075.1802197802194
gRNA_2499	RE57	1531.6813186813183
gRNA_1061	RE30	719.7901098901098
gRNA_248	RE12	634.6967032967032
gRNA_2927	RE64	453.4978021978021
gRNA_5673	RE114	790.8681318681317
gRNA_6893	RE135	429.4714285714285
gRNA_5207	RE110	810.8901098901097
gRNA_702	RE22	789.8670329670327
gRNA_1558	RE40	502.5516483516482
gRNA_4222	RE89	777.853846153846
gRNA_1713	RE45	677.7439560439559
gRNA_3445	RE75	997.0945054945053
gRNA_5041	RE107	1124.2340659340657
gRNA_934	RE25	936.0274725274724
gRNA_498	RE18	374.41098901098894
BRDN0000737958	NT	1244.3659340659337
gRNA_4050	RE87	875.9615384615382
gRNA_1101	RE30	1021.1208791208788
gRNA_1029	RE29	881.9681318681316
gRNA_6218	RE125	895.9835164835163
gRNA_17	RE2	799.8780219780218
gRNA_4814	RE105	1058.1615384615382
gRNA_6837	RE134	1251.3736263736262
gRNA_1719	RE45	1128.2384615384613
gRNA_4102	RE87	1963.1549450549446
gRNA_1252	RE33	1063.1670329670328
gRNA_6055	RE122	954.0472527472525
gRNA_5416	RE112	1118.2274725274722
gRNA_5664	RE114	918.0076923076921
gRNA_876	RE23	392.43076923076916
gRNA_4155	RE88	272.298901098901
gRNA_2682	RE60	1017.1164835164833
gRNA_6128	RE123	518.5692307692307
gRNA_2746	RE61	897.985714285714
BRDN0000737910	NT	783.8604395604394
BRDN0000737812	NT	815.8956043956042
gRNA_2134	RE52	203.2230769230769
gRNA_4431	RE93	1013.1120879120876
gRNA_2522	RE57	1332.462637362637
gRNA_2542	RE57	961.0549450549448
gRNA_4356	RE93	1145.2571428571425
gRNA_2711	RE61	477.5241758241757
gRNA_3181	RE68	1170.284615384615
gRNA_4978	RE106	809.8890109890108
gRNA_3161	RE68	584.6417582417581
gRNA_3740	RE81	866.9516483516481
gRNA_6649	RE129	479.5263736263735
gRNA_4881	RE105	1328.4582417582415
gRNA_1219	RE31	702.7714285714284
gRNA_3830	RE84	1150.2626373626372
gRNA_5593	RE113	481.5285714285713
gRNA_5053	RE107	1087.1934065934063
gRNA_3655	RE79	721.7923076923075
gRNA_667	RE22	1271.395604395604
gRNA_6735	RE130	713.7835164835163
gRNA_1561	RE41	980.075824175824
gRNA_1899	RE48	1317.4461538461535
gRNA_6899	RE135	648.7120879120878
gRNA_3837	RE84	983.0791208791206
gRNA_4953	RE106	308.33846153846144
gRNA_1555	RE40	1170.284615384615
gRNA_1073	RE30	407.44725274725266
gRNA_1446	RE38	1038.1395604395602
gRNA_3764	RE82	1052.1549450549448
gRNA_5003	RE106	513.5637362637361
BRDN0000737783	NT	1201.318681318681
gRNA_5464	RE112	648.7120879120878
gRNA_697	RE22	422.46373626373617
gRNA_5427	RE112	1419.5582417582414
gRNA_3947	RE85	860.9450549450547
gRNA_1496	RE39	1247.3692307692304
gRNA_4390	RE93	799.8780219780218
gRNA_6172	RE123	1133.2439560439557
gRNA_708	RE22	518.5692307692307
gRNA_1175	RE31	824.9054945054943
gRNA_4939	RE105	981.0769230769229
gRNA_4469	RE94	1094.2010989010987
gRNA_2464	RE57	1163.276923076923
gRNA_430	RE17	513.5637362637361
gRNA_6158	RE123	435.4780219780219
gRNA_568	RE20	945.0373626373624
gRNA_3054	RE66	418.45934065934057
gRNA_2882	RE64	443.4868131868131
gRNA_707	RE22	513.5637362637361
gRNA_2920	RE64	937.0285714285712
gRNA_956	RE25	1203.3208791208788
gRNA_6322	RE126	555.60989010989
gRNA_1907	RE48	374.41098901098894
gRNA_2926	RE64	958.0516483516482
gRNA_2267	RE55	446.4901098901098
gRNA_1068	RE30	1412.5505494505492
BRDN0000738247	NT	944.0362637362635
gRNA_2977	RE65	1234.3549450549447
gRNA_208	RE8	282.30989010989003
gRNA_1493	RE39	1441.5824175824173
gRNA_5248	RE111	372.4087912087911
gRNA_5224	RE110	814.8945054945053
gRNA_4317	RE90	881.9681318681316
gRNA_4300	RE90	759.8340659340657
gRNA_3270	RE71	1421.5604395604391
gRNA_459	RE17	461.5065934065933
gRNA_899	RE24	1025.1252747252745
gRNA_5952	RE121	891.9791208791207
gRNA_1594	RE42	1407.5450549450545
gRNA_5719	RE116	791.8692307692306
gRNA_4627	RE98	668.7340659340658
BRDN0000738109	NT	603.6626373626373
gRNA_2055	RE50	1251.3736263736262
gRNA_3615	RE79	287.3153846153846
gRNA_4416	RE93	1010.108791208791
BRDN0000737802	NT	746.81978021978
BRDN0000738033	NT	607.6670329670328
gRNA_1697	RE43	339.3725274725274
BRDN0000738061	NT	1377.5120879120875
gRNA_1511	RE39	659.7241758241756
gRNA_3847	RE84	532.5846153846153
gRNA_6737	RE130	405.44505494505484
gRNA_1237	RE32	378.41538461538454
gRNA_615	RE21	1209.3274725274723
gRNA_1229	RE31	614.6747252747251
gRNA_46	RE4	1027.1274725274723
gRNA_5690	RE114	1112.2208791208789
gRNA_4907	RE105	395.43406593406587
gRNA_4893	RE105	972.0670329670328
gRNA_3586	RE78	626.687912087912
gRNA_4676	RE100	1584.7395604395601
gRNA_5348	RE111	1178.2934065934064
gRNA_142	RE7	826.9076923076922
gRNA_3793	RE82	215.23626373626368
gRNA_4513	RE96	649.7131868131867
gRNA_1385	RE37	635.697802197802
BRDN0000737747	NT	1377.5120879120875
gRNA_6761	RE130	629.6912087912086
gRNA_6154	RE123	421.4626373626373
gRNA_5749	RE116	1105.2131868131867
gRNA_1960	RE49	525.576923076923
gRNA_3903	RE84	1325.4549450549448
gRNA_6712	RE130	979.0747252747251
gRNA_5792	RE118	1098.2054945054942
gRNA_4711	RE101	783.8604395604394
gRNA_4095	RE87	736.808791208791
gRNA_3497	RE76	867.952747252747
gRNA_6626	RE128	1070.174725274725
BRDN0000737590	NT	708.7780219780218
gRNA_3650	RE79	292.32087912087906
gRNA_6656	RE129	881.9681318681316
gRNA_4189	RE88	606.6659340659339
gRNA_4682	RE100	1087.1934065934063
gRNA_4490	RE96	570.6263736263735
BRDN0000738094	NT	424.465934065934
gRNA_3214	RE69	1249.3714285714284
gRNA_3917	RE84	543.5967032967031
gRNA_4579	RE97	955.0483516483514
gRNA_3495	RE76	906.9956043956042
gRNA_3327	RE72	852.9362637362635
gRNA_2255	RE55	729.8010989010987
BRDN0000738314	NT	938.0296703296701
gRNA_6426	RE127	742.8153846153845
gRNA_805	RE22	1620.7791208791205
gRNA_6404	RE127	728.7999999999998
gRNA_198	RE8	1274.3989010989008
gRNA_4629	RE98	1030.130769230769
gRNA_3441	RE75	585.642857142857
gRNA_4382	RE93	950.042857142857
gRNA_5459	RE112	820.9010989010987
gRNA_654	RE22	344.3780219780219
gRNA_3887	RE84	843.9263736263734
gRNA_6600	RE128	713.7835164835163
gRNA_3126	RE68	1147.2593406593403
gRNA_6764	RE130	897.985714285714
gRNA_6425	RE127	796.874725274725
gRNA_2587	RE58	1206.3241758241757
gRNA_497	RE17	912.0010989010987
gRNA_4524	RE96	959.052747252747
gRNA_64	RE4	611.6714285714285
gRNA_6280	RE126	737.8098901098899
gRNA_2024	RE50	389.42747252747245
gRNA_567	RE19	1041.1428571428569
gRNA_1418	RE38	839.9219780219778
gRNA_6250	RE125	788.8659340659339
gRNA_1738	RE45	1058.1615384615382
gRNA_2177	RE53	568.6241758241757
gRNA_2591	RE58	1574.728571428571
gRNA_6991	RE137	617.6780219780219
gRNA_4718	RE101	1204.3219780219777
gRNA_2182	RE53	750.8241758241757
gRNA_5709	RE116	794.8725274725273
gRNA_3862	RE84	565.620879120879
gRNA_3540	RE77	765.8406593406592
gRNA_2026	RE50	1203.3208791208788
BRDN0000737697	NT	1081.186813186813
gRNA_2	RE1	429.4714285714285
gRNA_520	RE18	736.808791208791
gRNA_4700	RE101	991.0879120879118
gRNA_5426	RE112	1268.3923076923074
gRNA_5748	RE116	878.964835164835
gRNA_5164	RE110	1093.1999999999998
gRNA_3627	RE79	944.0362637362635
gRNA_5869	RE120	1062.165934065934
gRNA_3376	RE73	345.3791208791208
gRNA_3686	RE80	876.9626373626371
gRNA_4585	RE97	308.33846153846144
gRNA_2642	RE60	711.7813186813186
gRNA_5060	RE107	1168.2824175824173
gRNA_2058	RE50	761.8362637362636
gRNA_4727	RE102	1189.3054945054942
gRNA_2629	RE60	967.0615384615382
gRNA_2431	RE57	1072.1769230769228
gRNA_2268	RE55	1094.2010989010987
gRNA_617	RE21	1208.3263736263734
gRNA_5540	RE112	779.8560439560438
gRNA_292	RE13	958.0516483516482
gRNA_5626	RE113	1515.663736263736
gRNA_6975	RE137	722.7934065934064
gRNA_6654	RE129	958.0516483516482
gRNA_385	RE15	970.0648351648349
gRNA_5359	RE111	889.9769230769228
gRNA_2483	RE57	796.874725274725
gRNA_5701	RE114	805.8846153846152
gRNA_6050	RE122	1058.1615384615382
gRNA_445	RE17	1063.1670329670328
gRNA_6109	RE123	745.8186813186811
gRNA_3528	RE77	1181.296703296703
gRNA_6815	RE133	833.9153846153845
gRNA_1386	RE37	879.9659340659339
gRNA_5455	RE112	1143.2549450549448
gRNA_4817	RE105	797.875824175824
gRNA_699	RE22	596.654945054945
gRNA_3274	RE71	390.42857142857133
gRNA_5572	RE113	1076.1813186813185
gRNA_5751	RE116	530.5824175824174
gRNA_6825	RE133	762.8373626373625
gRNA_6769	RE130	727.798901098901
gRNA_5413	RE112	779.8560439560438
gRNA_5563	RE112	1267.3912087912086
gRNA_3755	RE81	731.8032967032965
gRNA_3766	RE82	531.5835164835164
gRNA_5178	RE110	818.8989010989009
gRNA_5796	RE118	241.26483516483512
gRNA_3089	RE67	544.597802197802
gRNA_5089	RE107	729.8010989010987
gRNA_3604	RE79	761.8362637362636
gRNA_2089	RE52	1536.6868131868127
gRNA_4238	RE90	1205.3230769230765
gRNA_320	RE13	1177.2923076923075
gRNA_2184	RE53	845.9285714285712
gRNA_6800	RE133	1382.5175824175822
gRNA_5351	RE111	1022.1219780219778
gRNA_5391	RE111	930.0208791208789
gRNA_6096	RE123	1457.5999999999997
gRNA_6432	RE127	892.9802197802196
gRNA_5655	RE114	824.9054945054943
gRNA_4904	RE105	987.0835164835163
gRNA_5855	RE120	848.931868131868
gRNA_1378	RE36	615.675824175824
gRNA_2733	RE61	550.6043956043954
gRNA_5715	RE116	543.5967032967031
gRNA_4749	RE103	1389.5252747252744
gRNA_4963	RE106	1398.5351648351646
gRNA_2673	RE60	871.9571428571427
gRNA_1792	RE46	1450.5923076923073
gRNA_4162	RE88	1036.1373626373625
gRNA_2641	RE60	997.0945054945053
gRNA_6288	RE126	1153.2659340659338
gRNA_676	RE22	936.0274725274724
gRNA_6791	RE133	851.9351648351646
gRNA_6483	RE127	824.9054945054943
gRNA_1241	RE32	457.5021978021977
gRNA_6700	RE130	860.9450549450547
gRNA_7052	RE138	956.0494505494503
gRNA_2165	RE53	641.7043956043955
gRNA_7023	RE138	509.55934065934053
gRNA_6664	RE129	722.7934065934064
gRNA_6508	RE127	287.3153846153846
gRNA_1829	RE47	989.0857142857141
gRNA_1818	RE46	701.7703296703295
gRNA_6568	RE127	291.31978021978017
gRNA_2311	RE55	804.8835164835162
gRNA_2691	RE60	995.0923076923075
gRNA_1256	RE33	952.0450549450547
gRNA_3503	RE76	726.7978021978021
gRNA_4112	RE87	876.9626373626371
gRNA_6692	RE130	774.8505494505492
gRNA_1767	RE46	827.9087912087911
gRNA_5016	RE107	1152.264835164835
gRNA_4200	RE89	298.3274725274725
gRNA_4310	RE90	1146.2582417582414
gRNA_6672	RE129	764.8395604395603
gRNA_122	RE7	1076.1813186813185
gRNA_5051	RE107	934.0252747252745
gRNA_417	RE16	902.9912087912086
gRNA_1019	RE29	1328.4582417582415
gRNA_5825	RE119	622.6835164835163
gRNA_315	RE13	976.0714285714283
gRNA_1901	RE48	532.5846153846153
gRNA_1360	RE36	667.7329670329668
gRNA_3233	RE70	459.5043956043955
gRNA_232	RE11	648.7120879120878
gRNA_3236	RE70	502.5516483516482
gRNA_2414	RE57	819.8999999999999
gRNA_1018	RE29	357.3923076923076
gRNA_5651	RE114	897.985714285714
gRNA_7024	RE138	1257.3802197802195
gRNA_2619	RE59	745.8186813186811
gRNA_2945	RE64	307.33736263736256
gRNA_382	RE15	958.0516483516482
gRNA_443	RE17	961.0549450549448
gRNA_1693	RE43	936.0274725274724
gRNA_1690	RE43	896.9846153846152
gRNA_3227	RE70	1060.163736263736
gRNA_6286	RE126	1235.3560439560438
gRNA_3690	RE80	1005.1032967032965
gRNA_6632	RE128	1099.2065934065931
gRNA_191	RE8	1274.3989010989008
gRNA_5730	RE116	347.3813186813186
gRNA_1500	RE39	1034.1351648351647
gRNA_3564	RE78	442.4857142857142
gRNA_5554	RE112	1041.1428571428569
gRNA_3115	RE67	451.4956043956043
gRNA_5822	RE119	1148.2604395604394
gRNA_5099	RE108	578.6351648351647
gRNA_6324	RE127	1444.585714285714
gRNA_6464	RE127	1232.352747252747
gRNA_25	RE3	1080.185714285714
gRNA_3496	RE76	329.3615384615384
gRNA_1619	RE42	1031.1318681318678
gRNA_4540	RE97	512.5626373626372
gRNA_4188	RE88	845.9285714285712
gRNA_464	RE17	793.8714285714284
gRNA_1969	RE49	310.3406593406593
gRNA_2400	RE57	625.6868131868131
gRNA_3546	RE77	899.9879120879119
BRDN0000737673	NT	417.4582417582417
BRDN0000738213	NT	1149.2615384615383
gRNA_1979	RE49	789.8670329670327
gRNA_2216	RE53	543.5967032967031
gRNA_5143	RE109	868.9538461538459
BRDN0000737796	NT	1183.2989010989008
gRNA_81	RE5	1432.572527472527
gRNA_4123	RE87	696.7648351648351
gRNA_2781	RE61	161.17692307692303
gRNA_6406	RE127	559.6142857142856
BRDN0000738153	NT	1234.3549450549447
gRNA_6843	RE134	309.3395604395604
gRNA_3359	RE73	584.6417582417581
gRNA_2247	RE55	1147.2593406593403
gRNA_2811	RE61	1068.1725274725272
gRNA_4421	RE93	1151.263736263736
gRNA_1211	RE31	940.0318681318679
BRDN0000737408	NT	1238.3593406593404
gRNA_3560	RE78	619.6802197802197
gRNA_5641	RE114	432.4747252747252
gRNA_6020	RE121	1307.4351648351646
gRNA_2893	RE64	1103.2109890109887
gRNA_2832	RE62	364.3999999999999
gRNA_2917	RE64	715.7857142857141
gRNA_4086	RE87	664.7296703296702
gRNA_3744	RE81	1294.420879120879
gRNA_2256	RE55	1042.1439560439558
gRNA_1165	RE31	1108.2164835164833
gRNA_3058	RE66	968.0626373626371
gRNA_5203	RE110	763.8384615384614
gRNA_6175	RE123	317.3483516483516
gRNA_6924	RE136	1217.3362637362634
gRNA_1473	RE38	1009.1076923076921
gRNA_4176	RE88	912.0010989010987
gRNA_711	RE22	1053.1560439560437
gRNA_6208	RE124	818.8989010989009
gRNA_6362	RE127	645.708791208791
BRDN0000737433	NT	830.9120879120877
gRNA_5369	RE111	1019.1186813186811
gRNA_392	RE15	812.8923076923076
gRNA_6811	RE133	1279.4043956043954
gRNA_3250	RE70	1232.352747252747
BRDN0000738039	NT	855.9395604395603
gRNA_1953	RE49	835.9175824175823
gRNA_5685	RE114	465.5109890109889
gRNA_3454	RE76	744.8175824175822
gRNA_3321	RE72	1477.6219780219776
gRNA_1391	RE37	1262.385714285714
gRNA_6437	RE127	1389.5252747252744
gRNA_6267	RE126	387.4252747252746
gRNA_61	RE4	1285.4109890109887
gRNA_649	RE22	1165.2791208791207
gRNA_1499	RE39	625.6868131868131
gRNA_1405	RE38	967.0615384615382
gRNA_3616	RE79	566.6219780219778
BRDN0000738068	NT	1055.1582417582415
gRNA_2211	RE53	993.0901098901097
gRNA_4974	RE106	839.9219780219778
gRNA_1924	RE49	991.0879120879118
gRNA_5446	RE112	971.0659340659339
gRNA_4128	RE88	781.8582417582415
gRNA_139	RE7	527.5791208791208
gRNA_4598	RE97	675.7417582417581
gRNA_3101	RE67	977.0725274725272
gRNA_1805	RE46	661.7263736263735
gRNA_5312	RE111	1050.152747252747
gRNA_2116	RE52	783.8604395604394
BRDN0000737453	NT	769.8450549450548
gRNA_3987	RE85	294.3230769230769
gRNA_6833	RE134	717.7879120879119
gRNA_2048	RE50	504.55384615384605
gRNA_415	RE15	784.8615384615383
gRNA_2168	RE53	848.931868131868
gRNA_755	RE22	1243.3648351648349
gRNA_3146	RE68	281.30879120879115
gRNA_6582	RE128	500.54945054945046
gRNA_810	RE22	782.8593406593404
gRNA_2503	RE57	538.5912087912087
gRNA_1429	RE38	929.01978021978
gRNA_973	RE26	996.0934065934064
gRNA_2994	RE65	793.8714285714284
gRNA_6259	RE126	955.0483516483514
gRNA_605	RE20	837.91978021978
gRNA_570	RE20	1014.1131868131865
gRNA_1200	RE31	300.32967032967025
gRNA_5154	RE109	315.34615384615375
gRNA_6287	RE126	1040.141758241758
gRNA_1612	RE42	1218.3373626373623
gRNA_3382	RE73	675.7417582417581
gRNA_5370	RE111	1107.2153846153844
gRNA_4033	RE86	1430.5703296703293
gRNA_5961	RE121	768.8439560439558
gRNA_3922	RE84	905.9945054945052
gRNA_2993	RE65	841.9241758241757
gRNA_2169	RE53	706.775824175824
gRNA_67	RE4	1085.1912087912085
gRNA_947	RE25	615.675824175824
gRNA_462	RE17	440.4835164835164
gRNA_1197	RE31	860.9450549450547
gRNA_2263	RE55	1022.1219780219778
gRNA_259	RE12	309.3395604395604
gRNA_6612	RE128	745.8186813186811
gRNA_1814	RE46	826.9076923076922
gRNA_3677	RE80	1370.5043956043953
BRDN0000737717	NT	1763.9362637362633
gRNA_3911	RE84	1177.2923076923075
gRNA_3581	RE78	1181.296703296703
gRNA_6675	RE129	549.6032967032966
gRNA_5213	RE110	838.9208791208789
gRNA_3272	RE71	324.3560439560439
gRNA_585	RE20	1173.2879120879118
gRNA_3931	RE85	1016.1153846153844
gRNA_325	RE13	1010.108791208791
gRNA_3420	RE74	1548.6999999999996
gRNA_1757	RE45	942.0340659340657
gRNA_5058	RE107	1268.3923076923074
gRNA_639	RE22	728.7999999999998
gRNA_3062	RE66	822.9032967032965
gRNA_1303	RE35	1230.3505494505491
gRNA_6780	RE131	940.0318681318679
gRNA_3506	RE76	1010.108791208791
gRNA_3105	RE67	1146.2582417582414
gRNA_4510	RE96	441.48461538461527
BRDN0000737686	NT	1568.7219780219777
gRNA_6952	RE137	391.4296703296702
gRNA_3760	RE82	1300.4274725274722
gRNA_6224	RE125	1131.241758241758
gRNA_6191	RE123	1238.3593406593404
gRNA_2312	RE55	594.6527472527471
gRNA_3870	RE84	982.0780219780218
gRNA_2846	RE63	963.0571428571426
gRNA_5608	RE113	753.8274725274723
gRNA_6237	RE125	891.9791208791207
gRNA_4182	RE88	897.985714285714
gRNA_4668	RE99	1101.208791208791
gRNA_2501	RE57	718.7890109890109
gRNA_5864	RE120	565.620879120879
gRNA_5602	RE113	680.7472527472526
gRNA_6734	RE130	382.41978021978014
gRNA_515	RE18	916.0054945054943
gRNA_4065	RE87	549.6032967032966
gRNA_5049	RE107	1040.141758241758
gRNA_2382	RE57	699.7681318681317
gRNA_4951	RE106	657.7219780219779
gRNA_2122	RE52	1237.3582417582415
gRNA_45	RE4	1186.3021978021975
gRNA_579	RE20	927.0175824175822
gRNA_5423	RE112	1788.9637362637359
gRNA_5736	RE116	1208.3263736263734
gRNA_2374	RE56	910.9999999999998
gRNA_3005	RE65	680.7472527472526
gRNA_1754	RE45	1009.1076923076921
gRNA_3210	RE69	616.6769230769229
gRNA_92	RE6	664.7296703296702
gRNA_6196	RE123	677.7439560439559
gRNA_3285	RE71	777.853846153846
gRNA_7044	RE138	1161.274725274725
gRNA_1889	RE48	927.0175824175822
gRNA_3261	RE70	774.8505494505492
BRDN0000737848	NT	965.0593406593405
gRNA_2453	RE57	456.50109890109877
gRNA_7054	RE138	716.786813186813
gRNA_350	RE15	580.6373626373625
gRNA_4985	RE106	377.41428571428565
gRNA_2018	RE50	1236.3571428571427
gRNA_693	RE22	1455.597802197802
gRNA_1117	RE30	429.4714285714285
gRNA_5812	RE119	1034.1351648351647
gRNA_3154	RE68	950.042857142857
gRNA_1983	RE49	1265.3890109890108
gRNA_740	RE22	1173.2879120879118
gRNA_2395	RE57	479.5263736263735
gRNA_850	RE22	1292.4186813186811
gRNA_1227	RE31	469.5153846153845
gRNA_2091	RE52	1090.1967032967032
gRNA_6647	RE129	1178.2934065934064
gRNA_4314	RE90	595.6538461538461
gRNA_5865	RE120	464.50989010989
gRNA_6088	RE123	1067.1714285714284
gRNA_528	RE18	914.0032967032965
gRNA_1355	RE36	1057.1604395604393
BRDN0000737486	NT	1141.252747252747
gRNA_788	RE22	641.7043956043955
gRNA_2209	RE53	396.43516483516476
gRNA_1955	RE49	1191.3076923076922
gRNA_3932	RE85	835.9175824175823
gRNA_2685	RE60	886.9736263736262
gRNA_1216	RE31	877.9637362637361
gRNA_6107	RE123	995.0923076923075
gRNA_5959	RE121	379.4164835164834
gRNA_1683	RE43	1351.4835164835163
gRNA_6161	RE123	1179.2945054945053
gRNA_4021	RE85	460.5054945054944
gRNA_3955	RE85	1098.2054945054942
gRNA_4850	RE105	780.8571428571427
gRNA_4816	RE105	1068.1725274725272
BRDN0000737533	NT	879.9659340659339
gRNA_495	RE17	452.4967032967032
gRNA_5976	RE121	1261.384615384615
gRNA_1172	RE31	922.0120879120877
gRNA_7017	RE138	969.063736263736
gRNA_3577	RE78	1036.1373626373625
gRNA_1409	RE38	800.8791208791207
gRNA_3920	RE84	749.8230769230768
gRNA_5473	RE112	1371.5054945054942
BRDN0000737581	NT	661.7263736263735
BRDN0000738378	NT	939.030769230769
gRNA_4168	RE88	570.6263736263735
gRNA_5321	RE111	855.9395604395603
gRNA_1980	RE49	775.8516483516481
gRNA_5237	RE110	957.0505494505493
gRNA_6169	RE123	483.5307692307691
gRNA_4284	RE90	284.31208791208786
gRNA_1004	RE27	608.6681318681317
gRNA_4976	RE106	283.3109890109889
gRNA_3476	RE76	1070.174725274725
gRNA_5022	RE107	1309.4373626373624
gRNA_2132	RE52	899.9879120879119
gRNA_418	RE16	728.7999999999998
gRNA_188	RE8	1164.2780219780218
gRNA_2188	RE53	820.9010989010987
gRNA_194	RE8	262.28791208791205
gRNA_4075	RE87	328.3604395604395
gRNA_3535	RE77	751.8252747252745
gRNA_4214	RE89	718.7890109890109
gRNA_2848	RE63	769.8450549450548
gRNA_5420	RE112	959.052747252747
gRNA_633	RE22	393.43186813186804
gRNA_4105	RE87	598.6571428571427
gRNA_2148	RE52	510.5604395604394
gRNA_4298	RE90	841.9241758241757
gRNA_718	RE22	1339.4703296703294
gRNA_1080	RE30	1169.2835164835162
gRNA_5737	RE116	520.5714285714284
gRNA_4593	RE97	1165.2791208791207
gRNA_6689	RE130	885.9725274725273
gRNA_4351	RE93	944.0362637362635
gRNA_3651	RE79	798.8769230769229
gRNA_5308	RE111	584.6417582417581
gRNA_270	RE13	343.376923076923
gRNA_2644	RE60	832.9142857142855
gRNA_1384	RE36	1223.342857142857
gRNA_6741	RE130	338.3714285714285
gRNA_4369	RE93	959.052747252747
gRNA_6839	RE134	741.8142857142856
gRNA_854	RE22	877.9637362637361
gRNA_5970	RE121	488.5362637362636
gRNA_4119	RE87	931.0219780219778
gRNA_3568	RE78	366.40219780219775
